k0,k1,damping,velocity,w_max
73941931.95361711,329666.8496036378,0,23.84357279220919,9.381484464244704e-05
9246768.841509605,133019.27482232696,0,16.744290951820794,0.0004608392804726222
16709131.094023652,380076.9398116505,0,23.247534720636516,0.0002867078719919931
17700652.326040506,244500.6990885541,0,35.55403518746697,0.0002884412187934285
67466266.29869634,159846.38373995188,0,27.06740717749026,0.00010134154827823215
32282135.145108663,43093.1430556323,0,29.001270795191324,0.00018164852607125144
20192355.132454038,429959.62853965245,0,79.69856497876307,0.00025122410172370805
2120225.231342484,356459.8017777805,0,32.244543983629484,0.0014460056841785619
35541974.51693411,174791.7877440994,0,55.095752028295124,0.00016651796741899632
25192155.57533567,455088.99055696157,0,42.96478800410182,0.0002148071762585353
78493082.2554966,471721.5256286168,0,58.34915463835419,9.426156509036313e-05
24912670.304879107,386655.96988271136,0,61.74799526924927,0.00022191546819582666
46110633.9386031,228912.9287630635,0,42.83938633803145,0.00013650958921446695
52559129.81981231,198285.99021381186,0,52.485227532258556,0.00012352501777422847
1849217.4408363698,383257.3454097399,0,18.533760844334054,0.0015313908196074525
16455641.379097912,324639.24128058,0,45.8143400716442,0.00029548650790536547
6010534.285477869,94691.53740831715,0,11.416448694778884,0.0006300507015708372
10919701.770058792,50842.49465068992,0,71.75030153974205,0.0004532820067025718
42311977.39326569,55854.636193838225,0,55.04305315049286,0.0001419827782601713
50065393.939452566,284479.4259898543,0,59.53916560375464,0.00012697935087153185
67738450.51798418,169518.3206691104,0,25.155085698732655,0.00010147001412626247
32604016.45271413,323059.9603533252,0,70.22104496571424,0.00017849497248456858
43509385.766920365,312652.1359400405,0,28.78842459436162,0.00014234073564754724
11915804.213729443,421967.3555473368,0,44.77471171109303,0.00039338371546727855
68849572.43168752,419463.5851963991,0,18.28745866206014,9.909427010359248e-05
65145649.09607149,185664.387695075,0,72.77331673950869,0.00010812395908789045
68895629.39466776,180473.3841727742,0,76.38119871947019,0.00010176935855276908
4893992.464858452,452899.09630802204,0,50.32932538119575,0.000803183660942143
39749571.540749274,408448.8563704896,0,37.92988151280065,0.00015484638417955575
41097110.42576833,35670.808658837195,0,13.257877895165635,0.00014591140500912553
37957042.149328396,239737.76110455862,0,54.084691775093184,0.00015748486727568454
17040397.954171993,368245.31845141755,0,48.53213321429466,0.0002893291000103504
2329718.133610064,88952.13016869627,0,28.906965242406297,0.0012806019001540983
47786724.08826732,127849.4795175627,0,68.63342577899542,0.00013273554913448364
42239307.11266162,300705.7336530954,0,71.59346526499314,0.00014992804467129012
24878997.223029546,429256.6117248517,0,52.25553715186246,0.00022340004466438575
9144414.176951263,373130.8021481489,0,46.15010623092866,0.0004448062124082527
25394656.91700349,336585.22249117336,0,63.868199572564706,0.00021894616057799215
4337887.232839215,222547.10257655726,0,50.829111235522866,0.0009102004834569247
31571231.408967778,289419.2439065352,0,51.85829812890394,0.00019172810522409333
39158540.41704729,161698.24618142837,0,38.743855598351004,0.0001542784228158247
68326442.93484515,168914.2161680166,0,62.4363926644596,0.00010091465273168557
9508843.336784178,118917.13722261164,0,55.22462490786282,0.00046016659893162443
63106509.76838839,302818.31206362485,0,26.26236681214566,0.00010565510430413251
16140115.382784072,31213.328813151933,0,15.327294827358376,0.00029539202213855597
13711178.049543722,216730.33130484077,0,23.703456308950166,0.00033071760409395174
64866411.470658176,85396.55079045656,0,15.958241611344585,0.0001051923012404217
53830227.92837296,86563.96632528908,0,64.11605483616596,0.0001197906948773904
10696089.855793966,201206.3610920143,0,71.37058848553664,0.0004605266813387778
1363527.1176985367,149160.74575810722,0,12.570487969817883,0.0019085904091004392
27900303.234064832,478578.7371007013,0,69.330310499488,0.00020203543442720044
36136740.06770801,191196.1981403621,0,71.027489569321,0.00016563745814511833
15145666.695028998,350147.5530490368,0,77.75137507013751,0.00033377574001650567
74491321.20510082,86163.44869692014,0,45.011161221030974,9.5034270260429e-05
40260066.208418146,307005.48570853635,0,28.749719372628096,0.00014849125317716532
69840757.49875303,38925.60424204667,0,73.31216714504443,9.919888783781406e-05
26798910.301719327,152278.89795260568,0,16.87043167294756,0.00020268766577413554
21782254.262363985,340537.0130117193,0,71.7672749147109,0.0002529006461256627
79427335.25987326,346133.9870516069,0,13.555471254484358,8.933460637953683e-05
18092090.82778533,157772.90889454447,0,34.05587254198126,0.00027612135686860476
79764153.48238192,330228.2126042368,0,36.24501121238825,9.03964588562065e-05
20452157.421863127,473011.26260159496,0,43.10807560143093,0.0002502235653966765
75111508.7547722,170997.85278684393,0,44.28680965048386,9.423591158697639e-05
55820162.55368091,260808.8246020203,0,36.01134607206528,0.00011648786915430742
15375159.357587518,17963.844027691197,0,30.2540290100655,0.0003056999805188119
6956818.273748867,186734.2323348602,0,45.90704973375746,0.000617415430390847
30915131.888355855,170634.43254735958,0,38.479840378226996,0.00018015716820439184
6147832.884300417,218649.91648272835,0,34.20711220070186,0.0006417464383391256
16926234.590852268,398505.2435320943,0,75.81871741417956,0.00027760563496460606
10882338.882901646,398833.41275649384,0,78.73930144635561,0.00043627078843738005
59151026.43063039,232585.3916113064,0,64.0315942260431,0.00011685962643414462
53020998.807031095,251878.38694208948,0,20.50918252441241,0.00012097863878861358
9250669.088460987,88766.99391832626,0,47.62686896982716,0.00047013177538482155
62030928.920874864,137373.8963828416,0,11.981847642656156,0.00010797295309104015
5011770.009929722,306643.0426724876,0,37.56631967013563,0.0007273122514049677
58471600.058092654,444293.68413041893,0,37.365930172897734,0.00011338560673764831
4405822.66437486,259625.90708362186,0,49.038149824974674,0.000874196229743071
40744788.08761301,218181.40983146967,0,65.79021618919242,0.0001501666837578616
25037844.60858228,411507.84603604337,0,79.58055366316431,0.00021186266392977699
30406066.33281845,393356.39425400813,0,41.170887177813,0.00018987325055122806
59141173.37752144,424616.20790687134,0,57.8911188678257,0.00011368454115800832
79953178.27957006,390829.6878325026,0,37.79383655186072,9.00259166215154e-05
12535285.53870645,317224.9038262221,0,67.84107312821251,0.00034041956119880786
1296363.0514117836,490451.95050817914,0,46.858211864894244,0.0019607595467158
37546002.79759349,482816.95895309915,0,62.67916314300781,0.00016179710584236334
59414503.32508742,90963.61694697058,0,52.61920838859604,0.00011171613025419343
33307862.375538528,34118.889652023936,0,30.841720735261706,0.00017671258257015432
24014027.5010155,319919.44551872055,0,51.28607951213679,0.00022525533994547604
43790336.43201402,336170.1303429959,0,42.22047934722927,0.00014181185092758812
7763898.042087601,397325.4883101359,0,56.87645972658365,0.0005024312066684975
33044598.907475658,246909.2265774488,0,30.966521415408135,0.00017775507530300538
45995415.91195191,423513.98892254924,0,55.750051593587486,0.00013487300121697735
14573772.369450795,308056.9044574339,0,16.333447214646,0.00031690856408095043
33125536.53191965,86379.79044988066,0,69.70085320367572,0.0001780281346866867
61950176.94686732,462373.6594309729,0,25.351724703679004,0.00010749891742214316
27302250.29144666,161754.91593833285,0,34.92669119660793,0.0002032421490490751
31130198.0888314,395071.36426274886,0,74.2735189752861,0.0001839313328337526
8599031.678298231,436488.22049352614,0,41.42526129362063,0.0005017672069217299
8729736.946158726,398667.31825464417,0,33.02392972219114,0.000489519317984114
26085783.2692211,47323.93901992495,0,30.34166385341097,0.00021514199233305695
23811036.576228034,418202.1286532356,0,52.01256403170926,0.00023194725193209504
61873504.63907053,160578.98086160963,0,71.89652827807978,0.00011464881342083979
25960099.952972773,433821.3178206267,0,48.08189074965765,0.00021575075322275333
33420361.499428656,218314.58776849377,0,54.21428784003674,0.00017866078387251914
3718329.177972948,288437.1309108037,0,43.27605376558107,0.0009031651918536158
1932975.0134739373,212883.76999303733,0,45.96256569785991,0.0014160842245900093
54280112.00803338,77376.39543710901,0,79.95012619426807,0.0001231785909009685
48549504.89103338,300079.4607472624,0,23.774686503943155,0.00012997935757852496
47290164.165320694,403639.5306282485,0,20.554919072063214,0.0001311202006999473
55174230.476779506,314478.24124187423,0,64.9820276983005,0.00011651569402114584
26632143.12066962,392719.09513094433,0,70.66182942498381,0.000199864217549405
57287117.147799715,323983.7458424088,0,19.248566400217733,0.0001135502180403692
21325457.398318138,149987.72598886042,0,18.718070663144545,0.00024056012996646653
36429463.389801435,90920.93568382395,0,65.76316110680274,0.00015970042925575367
45833530.638976686,465553.11405960785,0,56.30569773238347,0.00013423720507512523
5445338.609861532,352828.41381837026,0,43.56722390757811,0.0006916822797756868
7022493.124266072,238840.53278592136,0,69.58285677440155,0.000572518761873116
34071580.868999645,58810.59037326993,0,32.75460800836141,0.00016730253190976036
55089527.92839614,299010.864534127,0,48.90718758788765,0.0001165616606636698
48991444.65818918,258267.3290910763,0,10.455594215072699,0.00012771782470419291
13047347.765309706,353110.31284972426,0,12.764569081983275,0.00034224752562083473
46098793.18600693,432104.37750877964,0,73.59252956088262,0.0001433285791354788
15844074.515545037,485372.06398180994,0,17.396083465328843,0.0002985975580083957
74337298.99416621,137083.99569834155,0,54.011018708288894,9.44299072773174e-05
24296085.112307426,33402.98046416162,0,33.037787597216024,0.00022558909199876418
67367327.56270614,340994.4011538485,0,46.76715404923792,0.00010157281328094562
15747925.813146412,484444.10216427565,0,73.47700445234759,0.0002853453263816695
35045713.716778,47820.38942087105,0,43.14994431109075,0.00017344201785670925
50364727.172565565,115635.08404061644,0,33.64309113687827,0.00012746802967118136
68189001.39147456,491161.94868168584,0,43.093268352619305,0.00010146704835849632
26001152.240806587,310134.3325637578,0,37.25068588352845,0.00020967563365850643
78857441.73025417,240211.2953753265,0,56.00249594840538,8.913386612055866e-05
41331441.77457697,436967.4998769132,0,77.98977925318235,0.0001446047509426005
3224359.845389099,282743.8773278158,0,22.307253142439624,0.0009826306593964306
13275379.31585707,168234.42482982148,0,21.754926275837445,0.00034367438466684604
73214313.46333373,451726.5067794257,0,55.62532169857963,9.522319492397713e-05
9692109.730213583,203284.7441042845,0,18.608010479100102,0.000435706595940357
48920393.593151756,176467.59165737752,0,29.672440375442612,0.00012957549431713523
63550286.53458875,459173.3824163156,0,65.15960591160916,0.00011072461842870217
59943330.21584104,206606.4445267398,0,77.39076487410175,0.00011031271875433084
69454887.4041908,253844.73604181677,0,62.19092477444171,0.00010129266847145255
23396737.566140275,196696.10044608376,0,51.21010408035193,0.0002339914301702379
68644256.21863636,123338.70242476581,0,33.326783689455674,0.00010273922173104133
46440051.56778106,262428.6068102116,0,20.372385742934984,0.0001329592923915525
45354261.47260887,119791.41661259321,0,39.737427971419294,0.00014041741920594746
33796543.51360093,171347.83352168868,0,38.35525912051365,0.00017256482739286141
58628545.60791624,352911.71504192916,0,50.550279242965374,0.00011366930099948139
21958974.337434005,99425.32111072908,0,42.551042135695894,0.00023448007178179778
49518375.7068538,394751.0031416989,0,13.085482044369222,0.0001267146218434227
51484482.45684686,288517.48197981436,0,43.02545989406457,0.00012700439720243756
29082983.600789994,425313.10199854133,0,43.66430119980157,0.0001977953597693556
32917838.862655137,114424.6733901697,0,18.09706421114951,0.00017321159212389242
33077334.07136023,174273.05136672416,0,71.79027055077285,0.00017065325583903563
49167300.75960097,441015.1490471631,0,61.256774825611906,0.00013188745217845987
73700448.65847123,415938.3362683529,0,58.80427180402942,9.583725032785801e-05
4565169.720593238,288414.63743675017,0,12.92183537378007,0.0007697013834524
44702643.709259994,422034.5249233797,0,44.2327529214908,0.00014150712087661105
17126119.011647284,294935.0627989331,0,33.306485463581524,0.00028469853781861804
19014630.020031244,351424.98695900256,0,68.54613722413967,0.0002802114392458405
43018007.06118017,104455.88739026933,0,76.32363480977236,0.0001437223727756286
63795955.37147761,398917.69979682093,0,68.70618237803185,0.00010360171361019624
47102606.8693112,89394.91153099449,0,49.40842093804379,0.00013543640285458016
36718051.33200906,349194.69108877296,0,23.351660935185766,0.00015956109321502027
55832158.46526462,54890.939599704965,0,55.1134391902525,0.00011572630835203207
9021756.910557091,329318.67966169567,0,59.55422074174824,0.0004303618215294137
67515985.76514274,155079.06630956192,0,22.922729959617087,0.00010267966718124596
29916043.78742941,296906.61802992737,0,61.630226401330326,0.0001842012473940259
69058063.19233215,106878.84207526078,0,36.4330032450649,9.980864403728455e-05
71115826.63776124,309184.81498198083,0,62.45474093263874,0.00010031274281373536
20635580.24853198,335424.03509454965,0,12.188684013559435,0.00024468804403850956
48385472.29984261,456454.6603892712,0,78.9683724524485,0.0001319394385669461
10150808.356151808,477923.48391510407,0,21.531299936983235,0.00041182721628234276
10585803.46263798,439556.0964884229,0,23.18468990369157,0.0004073366187349847
39448637.31998995,70613.55476337491,0,31.498274933072025,0.00015271963872182456
29166561.145990774,262698.83868622687,0,65.05477320487594,0.00019429367794545585
1034122.9053976238,27743.95988056567,0,22.343355721222316,0.0024252240799926034
16002035.291223025,15028.408267791296,0,40.64610038198259,0.0002909620317187854
25258830.435028646,391851.6882854262,0,26.619000948508994,0.00020769040270728913
34412649.527086854,40840.45496270027,0,53.137215154946674,0.00017777947298033148
18988905.011698198,23298.452493635377,0,47.72405208246995,0.00027830682004414313
17567982.691317677,313818.1497040977,0,17.66990390920092,0.0002788654000673799
42042124.230381526,190634.84883367797,0,74.96427371115185,0.0001489097710702491
52366472.70277653,158002.36395703777,0,60.17178371038047,0.00012468561104032538
6933039.103866489,300359.645388897,0,39.872874956886335,0.0005480318218397865
3086057.156975097,210733.4855097668,0,25.792536337173477,0.0010366411260498065
6838726.326538283,240407.29913569626,0,64.1663452305363,0.0006199017574925087
25844496.617885165,126219.9271782463,0,57.43302359690412,0.00021412860076020857
3640547.3214635584,338102.5419021912,0,55.47982524706434,0.0008800323885429009
24025198.144300602,223855.59596178713,0,60.992479496505226,0.00023083530731871516
14126178.026211059,449374.4433266186,0,19.981838816602902,0.00032231538350685924
18926166.823285516,337764.3815350901,0,74.52905457080801,0.00027026046979876904
33499246.133986875,165946.42268554127,0,78.47052464510425,0.00018291927297662538
63300754.585988194,457274.403853734,0,22.44586580374773,0.00010710893871182636
54903021.37888237,387104.74583545956,0,71.14316240894888,0.00012300296195598103
28963724.39571561,273032.35079532256,0,30.398914342178497,0.00019265906640872593
69408222.942341,93007.93149037789,0,37.305069002084636,9.85472871637566e-05
15119681.620182434,237052.8110230451,0,25.825524067563357,0.00031587756829438746
65307897.8668076,392566.22786019975,0,63.39544054351707,0.0001042878738034259
22877504.300905533,29997.785703796206,0,68.3182222578157,0.00022598580308453661
74251185.59824687,139083.77035900945,0,50.52524407210257,9.357642537446978e-05
62869695.90144964,13481.016864642072,0,68.46595038733464,0.00010399048557855195
2192770.818332514,11152.412760324256,0,12.284873176589631,0.001336178809911188
37533989.48023028,40652.87407351959,0,15.297796472830367,0.00015886658770113368
33938846.12851797,444528.78221069375,0,16.085810381232733,0.00017026009095534337
13474801.126370346,269826.4781788958,0,36.91295821178345,0.00034550494881891786
57196287.54957266,105398.59497192201,0,29.31650100245257,0.00011575756341374465
21927613.17190572,464737.2072780515,0,11.918361513838077,0.00023254803127711868
61227174.149083205,236453.68568254297,0,44.22412286400829,0.00010971054500923767
24082874.464418933,430765.1743805739,0,71.26250997452698,0.00022365872135865207
9414910.718458042,85847.58191330249,0,18.495954967144417,0.0004447054867567414
7401832.847266061,284542.7270833888,0,18.214069210319337,0.0005441103081271099
19797617.227096573,30126.679582971872,0,10.503041995827292,0.0002547692627342462
19578668.984001968,431145.34440636245,0,50.57939540600712,0.00026524413644045945
74275658.78810567,306811.39278794755,0,17.45376244406899,9.359590189548885e-05
56495306.34256641,211115.2211922382,0,10.97430048946195,0.00011538093150185961
7734630.510628626,472809.14136820973,0,15.714785264088395,0.0005176053594091616
16189841.636282574,292806.23238941806,0,58.358153257775434,0.00029585250270706487
14694045.288873116,375934.62575459597,0,11.846080511075835,0.00031835500160290133
65992722.00024575,279023.67347343045,0,79.13399615769754,0.00010385175841431252
24042950.585823152,492513.0847820189,0,57.016051560770805,0.00022215342918716261
11203581.4391937,226354.3995989289,0,46.04878301971687,0.0004200118020015186
67349038.48559898,53532.55202468313,0,59.676828531694014,0.00010645188720541528
25110707.227404576,30715.38193915136,0,75.99684603461951,0.00021786912140357408
36227043.116981685,51089.499395345214,0,21.589062386847367,0.00016175911026272908
41787063.043504015,385142.47029994143,0,44.018253183643715,0.00014128982120730207
60050299.03205984,110379.99204480162,0,36.903038766679316,0.00010981036472665694
70672860.71425053,389893.98656213604,0,24.9372946809941,9.786620731266314e-05
70480975.18348281,64223.65921244068,0,57.13347073506738,0.00010061744161753626
53234024.51024666,137866.30975014673,0,43.536402201421325,0.00012503781537637725
54861048.41801629,274419.8236773942,0,76.23657047880472,0.00012133537902394392
39766477.369588226,131691.64072003885,0,34.36070707395433,0.0001524199210968253
19753998.479952186,482509.5798927514,0,33.59215977432787,0.00026040300736687445
74594440.76806355,389654.44321992516,0,12.877471308399942,9.287379103839255e-05
38651814.47302216,141699.34559810563,0,30.773284168235765,0.00015765232324168777
22846485.849725783,163545.22888866594,0,78.83494995928274,0.00023049051699409865
8558299.08574339,470083.2767536695,0,67.46786685803096,0.0005528384187126819
57438292.95761489,288285.28946375137,0,57.76385408657926,0.00011603488276378057
48423696.68694017,299112.0790089353,0,49.669456169740165,0.0001329769032993537
1395314.4292822185,257622.70608619254,0,39.00075778547459,0.0019846015015632292
47449059.74671499,130252.39775595412,0,18.897303752448607,0.00013281773784653054
75448402.09770116,11914.035360243224,0,47.83496327338604,9.314968221707633e-05
5528652.33972932,380340.49890347786,0,57.96023619802932,0.0007353332627510597
18623580.020479854,318132.9582154934,0,34.98645359529174,0.00027494824993120595
63029520.43229949,49619.61215672841,0,40.96993152808072,0.00010679062594707331
77229322.53579283,282527.09261763823,0,79.49972507253247,9.650626550132274e-05
44052440.412442185,484640.8945718806,0,66.93906752507321,0.00014216749138755286
63528567.65680026,288200.47340407595,0,78.18848474362406,0.00010582480138959196
16259867.714071397,419690.10819435155,0,76.49299286232112,0.0002968902417784918
6386932.751031185,252349.77062643936,0,11.046682101546052,0.0005943219575214532
28587877.635279503,352719.66444733995,0,40.89360405495347,0.00019396692866033898
31094552.110828787,167746.61632843496,0,58.32569922878808,0.00018670182994237042
72447110.81667955,254216.69943518715,0,68.2899945,0.00010065833858500743
30357188.071433283,374891.0907995668,0,48.5842357938629,0.00018325224143912275
51814673.18662858,56504.655831392294,0,48.84949884193088,0.00012514576857212457
61031449.62507332,122749.5080284454,0,43.45023180107724,0.00010836309568769443
45012075.27959367,126761.97693909932,0,47.37898596585292,0.0001432671030356051
70082555.79698157,335129.5031579488,0,78.26513285758818,0.00010208221128899215
42382852.922426894,462503.0156418152,0,60.5473211237812,0.00014550045017315913
1670951.5612248748,460945.6854279846,0,28.159472773157145,0.001642277918737685
78333147.63319099,431674.8100956075,0,20.5326364080493,9.047638749078637e-05
51774334.41664158,479683.54558742995,0,42.66948322331827,0.00012717553261074976
63567126.18516698,114719.37169498266,0,35.73245814087294,0.00010580323813031372
35688657.88257312,326493.9639502262,0,58.902843363094554,0.00016106721213611017
47878964.81420553,443903.1231433415,0,37.14681685898136,0.00013537650366049519
76311565.84949836,143599.63054396564,0,26.478011880210307,9.203708191439003e-05
70519596.14011201,127664.62434135105,0,18.64209292174629,9.70900667448635e-05
76868720.33934125,396314.79131070845,0,68.04102041541182,9.353393589390254e-05
52182275.156252,224003.35663793542,0,64.16155881286252,0.0001204815067739293
23181867.01921549,87297.32547531353,0,35.270069970345375,0.00023786806933151407
72963289.49478358,467619.05579014926,0,27.257151255828795,9.477037574119681e-05
33705115.965929925,404819.6959387421,0,47.429426526194064,0.00017923219113817195
29430945.082623642,236863.65072591664,0,46.86485489382242,0.00018561643228736296
22821046.98609395,166063.70853359232,0,58.59212891091159,0.00023714277090655837
19461719.77948112,489878.6594249633,0,62.41729973007643,0.0002565088359676412
56738069.412573956,140897.26840106095,0,17.867778975647013,0.00011535766685606084
62542247.539353386,220998.98804645694,0,24.5610854869729,0.00010759239299361826
76423767.65421928,442216.08415506553,0,67.39554458189832,9.223333328148357e-05
56205218.10484645,140769.43669287208,0,49.02018138752036,0.00011560462240932644
57589186.68257987,489158.3749963528,0,25.708611707685257,0.00011373189117749469
46216663.16099842,400711.39591315546,0,72.02914824296228,0.0001385763460697757
22486028.026811976,116002.64628875445,0,56.29405014518852,0.0002276112708031089
17286345.212489277,223639.9652277939,0,11.70537177812438,0.0002815971175255288
12991295.334132424,66582.1295664564,0,21.114676808664328,0.0003492501610746999
8044984.227827776,356070.12062000704,0,63.64361944318639,0.0005579076067684269
53759661.429309115,265323.3220335668,0,42.48088899698109,0.00012445490397813096
60747530.371002935,166723.40258498047,0,58.6063560972197,0.0001134165272211965
55647395.49295591,132038.7796280292,0,18.36357301515681,0.00011707560168936417
32667059.76831256,23468.129145644183,0,22.15279626186843,0.00017636270237224666
71609607.07425606,313170.3137496998,0,13.784462223834277,9.620855563909658e-05
48286166.09751443,399536.33565828274,0,31.006910461106756,0.00012942427197948283
19588179.063951485,321422.3065106053,0,67.8718869989088,0.00026858843677087717
45584168.79883077,135348.46345102912,0,13.170709854742638,0.0001354280799326246
18468447.963560358,87874.91827403512,0,65.83411217121528,0.000280622008329485
67945838.76487467,253441.78941097128,0,61.81710596166771,0.00010336319151744126
12665920.235729942,349002.2244815615,0,44.212609078090175,0.0003565898305197822
19802991.132224884,35817.39731211217,0,53.43040352823988,0.00024940528078262037
72970192.63429718,256908.18891976553,0,38.8591692984396,9.777600348712694e-05
5488173.152132125,307585.7282085793,0,20.89480444338726,0.0006548941118188972
3701798.5430623773,280489.74844521587,0,46.108200684614395,0.0009612445828519632
60469697.59840724,294853.54884979833,0,70.09137438882115,0.00011444274502351044
35053444.80929112,425799.3879343916,0,71.69529397802285,0.0001661558289548807
38693766.81905932,50611.17322941871,0,65.24427952164902,0.00015643980044202071
59232185.69319462,133895.83192684528,0,33.13356201935747,0.00011382740290557704
31029798.29732794,171735.2831671838,0,18.32165415072058,0.0001815678143840087
4643310.583698496,108522.93986712016,0,55.40773972854847,0.0008551493360400561
78224154.77074966,183176.87596350018,0,30.361761479163036,9.261159276959373e-05
6262663.767396707,187380.37096061007,0,50.960784580217435,0.0005975870087924809
71592970.22229241,31970.41964239251,0,37.34205225736284,9.631228111299614e-05
57606277.59973685,181795.43332108995,0,48.0633631097083,0.00011533253248373717
55261334.02180051,480587.5279575909,0,30.03166259180841,0.00011689329774134255
37371185.85688143,339209.5199726132,0,47.59120511976435,0.0001607114472600263
23758635.239462893,338770.44211207255,0,77.97498825415101,0.00022438464394571207
69424842.624521,356680.92849565565,0,42.47120164413025,9.7799461854809e-05
73606942.53667028,60401.43545875056,0,64.61051617668366,9.343730379675363e-05
43231923.96103143,147816.09549420053,0,71.83369487022892,0.00014816352121673883
30215533.742130954,17833.09330398941,0,73.29943407095146,0.00019012020350193636
31152418.219451778,143137.0645911655,0,16.82376153896625,0.00018186924496720473
64475400.00865929,493149.72750004905,0,70.45999740235767,0.00010503904439144662
23455897.380058564,271050.2252623319,0,12.895057480319453,0.0002231296755618918
73229153.65701893,281905.47186783096,0,30.110631333594682,9.40813317784982e-05
16807240.69798643,98692.21332844459,0,10.220670448875476,0.00028620082441932953
75396836.05371961,83954.71069716319,0,56.535979377594415,9.678910168103458e-05
78044446.6984156,367108.320504079,0,19.65020530660662,9.091649673697621e-05
23317482.740200896,367922.68279642245,0,44.55838721252532,0.00022989066934236038
37006829.23792362,477036.9251573653,0,28.953020326283585,0.00015959806503846758
24717886.545546718,393628.6346336571,0,45.92841848268389,0.0002245477201406484
3798916.5472641136,357450.53992879007,0,39.60934201376615,0.000886612762466974
53724477.950535804,101774.53491555886,0,34.66092282218413,0.00012256004607829653
69918167.12626186,431282.15211018507,0,11.614555936289463,9.811950878262946e-05
1393705.9647745683,398218.6276363488,0,24.73717733329154,0.0017684308084987056
55432426.16373931,258673.96466166942,0,20.473654541780945,0.00011699105892941871
41286875.15178873,118427.29354221286,0,72.97886855535197,0.00015271990942467218
29278173.87288812,208640.39860086917,0,45.03529681354664,0.0001986586202517435
75786285.52376187,17521.97556578592,0,69.18136317187181,9.73546876774188e-05
60233765.25895042,67906.30208591455,0,19.596305069601357,0.00011016786797499828
39264485.528733924,249300.8703725347,0,11.859398091848748,0.00015178406379502088
69327301.77239907,108141.29067404989,0,44.93491541163198,9.880291245514139e-05
59355706.45140445,352332.0043653618,0,28.02341385395369,0.00011073856396723505
13102580.556960326,318939.00706465525,0,27.124860698627444,0.0003511004184578308
23420342.764672615,200097.01187466408,0,19.869751171954917,0.00022700362757803477
22289462.891471986,50425.06440718796,0,19.310863272420583,0.0002354414422475766
53452120.81177466,182669.0917488658,0,40.931591456465846,0.00011794513513009102
43672427.223300144,341703.9231998804,0,20.035168906162372,0.00014007191702487633
57767002.753078915,20999.106702000034,0,57.54516863994918,0.00011583390271028035
58033858.488105476,416922.2792369113,0,44.42946139911654,0.00011666832890361568
12183899.845581265,399760.0923643036,0,54.13901140959782,0.00035939238586325475
2891818.852029058,376723.81769905344,0,27.79714453309191,0.0011030950588293048
17829584.723655842,459053.2244306619,0,24.959607226939717,0.00027315577033077256
77875696.11930703,132763.01390346384,0,66.89273122656921,8.85192765131778e-05
71188684.37315165,195094.9451937263,0,33.93521636530191,9.995552740757558e-05
62885643.89879357,72017.77601362122,0,60.277267893043806,0.00010976285209097038
21649370.418880183,243952.1310970536,0,26.807068037170925,0.00023468169919972293
69716404.39419812,69423.53275010527,0,10.034568148122833,9.876630966623442e-05
6240643.629682116,148287.83803018922,0,77.84383913116207,0.0007009917807902341
44307575.760936685,465181.6960823554,0,54.110552396072265,0.0001396733877501296
67193864.76285487,489589.31080652756,0,30.658285922765934,0.00010037687439812043
55390261.32501856,299744.51038195216,0,14.904883878900026,0.00011690792803224675
14380097.25337085,346946.8148292392,0,17.642674770789952,0.0003229888566939512
13135015.514942706,282039.1113600888,0,11.540524084662323,0.00034238581643385955
47627096.22865274,68079.98260637428,0,62.84910428079791,0.0001304617480028761
38605686.78711325,20481.026155939137,0,41.57769610854038,0.00015706491351869773
22347080.15279764,164479.4061796281,0,35.71653525089371,0.00023867158488332272
13916048.156576546,462215.7657499731,0,23.853726003350218,0.0003255961762085664
47419627.21601804,377198.7983384338,0,10.005166440084828,0.00013130575182922278
38382745.56773485,473511.082823936,0,21.98919457191775,0.000153093102945983
42109236.59713348,233172.42492813178,0,57.752542418876736,0.000146572679620896
10452862.94376872,453307.282079113,0,14.797867055151283,0.0004093027823145035
59594180.07130798,129701.41694713851,0,42.34103134692472,0.00011343009470336661
4293549.679785037,15858.000695412102,0,68.9932035700291,0.0009415573117662152
30889203.080087587,132539.58819393293,0,54.868067897736736,0.00017834928304643932
33438091.898012448,457495.95884522755,0,23.898523261537086,0.0001717051946279238
39782959.69281018,225107.67992889162,0,70.4978288013705,0.00015727687299248386
27177168.099781744,278481.89384883986,0,31.345976522406815,0.00020609192180101553
49213035.582846954,15734.390599001426,0,63.531315770100214,0.00012687088846354022
79905755.90513638,197153.17677937544,0,30.546359423881714,9.112296123652137e-05
43108323.889296785,453048.2795410721,0,42.069225544260554,0.00014461113791790014
1796430.157895496,434445.93980375334,0,45.69832561676879,0.0015092942731583434
65858018.537676916,311894.4462222316,0,45.866233310707635,0.00010457610431425299
28777397.11826371,44779.075214261364,0,42.25473810319638,0.0001935425124790728
68996396.42104802,474090.7586530385,0,76.35636320498648,0.0001014930482926776
29333685.62158804,242602.52296400839,0,69.54965489766576,0.00019489651320325958
50406102.394755974,94774.30979332193,0,37.37840652111943,0.00012759894341451164
18914015.37254132,255134.64314965525,0,49.27004770812279,0.00027624017787646727
69443684.87645794,464918.52785699116,0,13.139328222610882,9.82617107547385e-05
60912816.11301891,292226.37829481694,0,78.69043552330008,0.00010876615185548098
55796208.116551146,285764.9509241062,0,44.28206288827643,0.00012024298869860017
56538446.70704308,159582.9191724932,0,69.84718928221777,0.00012191953547252447
